time,PQ,Wat1,Wat2,Wat3
2018-01-15,144.11546816666666,373.93612547333333,38.236850899333334,47.806254984
2018-01-16,169.12634766666667,343.3003809,43.864276978,43.530029766666665
2018-01-17,140.97755153333333,342.34325196,35.69557365466667,43.80937807066667
2018-01-18,150.84404774,380.4921872666667,42.391752244,39.988898586666664
2018-01-19,162.64118282666666,382.0539362133333,42.19987450866667,45.382451056
2018-01-20,163.807235,380.84153359333334,39.697959576,56.572841888666666
2018-01-21,182.77500935333333,390.2695190466667,42.064181641333334,97.808406482
2018-01-22,189.6151445,391.4298780533333,46.320933278,95.44258015866667
2018-01-23,169.88956742666667,345.7937977266667,28.61697733866667,61.49840476266667
2018-01-24,234.78709692666666,349.99648292,50.07390843933333,95.71780499266667
2018-01-25,214.54523612,348.80080739333334,44.61097637733333,101.19505307933333
2018-01-26,206.46975336666665,398.8909361533333,40.32444802733333,99.61986149733333
2018-01-27,200.93106664666666,349.91718808666667,28.489048108,91.30185497333333
2018-01-28,169.02153918,348.72484296,23.943671676666668,73.09903445066666
2018-01-29,174.18002579333333,349.1099041,22.621234206666667,77.39002643533334
2018-01-30,162.92483152666665,348.78107029333336,21.327950738000002,70.37713757866666
2018-01-31,147.31705289333334,347.1869909733333,21.002985277333334,77.02220085866666
2018-02-01,158.98017124,378.31859175333335,20.796950646,74.57532312066667
2018-02-02,165.22913914,388.1744913333333,19.025613842000002,71.71853223333333
2018-02-03,151.83149960666665,374.9174304,19.702366401333332,72.16503043
2018-02-04,160.36140593333334,386.43325996,18.647870064,64.65181438666667
2018-02-05,171.40710241333332,377.19403064666665,18.531065204666668,68.60175981
2018-02-06,145.09788266,374.8931965066667,22.313468330666666,67.055529098
2018-02-07,165.11602277333333,387.9556209,19.609296354,72.60952240733333
2018-02-08,163.90072011333334,387.94577514,19.419439938,71.90956077866667
2018-02-09,154.48165498,388.8857456266667,17.978980748666668,67.93485135133334
2018-02-10,153.95603549333333,360.76806286666664,19.589490646666665,62.78119408333333
2018-02-11,145.24621272,373.46996586666666,18.660564979333333,61.721740568
2018-02-12,134.27668204666668,381.48114818,22.555651678,55.438912808
2018-02-13,124.26889576,392.27044782666667,20.214702066666668,53.48414235533333
2018-02-14,126.84608161333334,378.87274276,20.43102847666667,55.04993961066667
2018-02-15,137.58133736666667,366.13053761333333,21.695653811333333,54.077718741333335
2018-02-16,125.32171335333334,367.57771811333333,15.498642202933333,54.889430557333334
2018-02-17,128.06735812,385.36861885999997,14.6278897214,57.12116368866667
2018-02-18,126.34231762,384.2471024133333,23.343673156666668,55.20588655866667
2018-02-19,121.13238300666667,381.86557411333337,15.200154190400001,55.221840955333334
2018-02-20,122.83689008,353.04066593333334,15.503884915466667,52.86802767333334
2018-02-21,130.57406940666667,393.0346020933333,20.231492424,78.43215431466666
2018-02-22,121.91974338666667,392.82474447333334,23.768476544,53.735738054
2018-02-23,128.11778921333334,381.98368846,21.600635106666665,56.610184172000004
2018-02-24,130.66193685333334,393.84398482666666,21.912562748666666,63.739155794666665
2018-02-25,128.89842890666665,381.77209926,21.200251992,65.69961944733333
2018-02-26,140.67554702,381.36115528,21.95628258,64.94366498933333
2018-02-27,126.80553431999999,379.75076075333334,22.701289693333333,69.054535788
2018-02-28,132.07147466,394.38917466666663,22.707250879333333,67.44372398666667
2018-03-01,137.46254797333333,369.65256762666667,19.454528546,72.40956933
2018-03-02,137.17866174,381.97287844,16.543944791333335,62.154046175333335
2018-03-03,121.14848610666667,395.01523366,16.092238362666667,56.952794106666666
2018-03-04,115.83755536,394.0114767933333,15.628772584666667,58.036634371333335
2018-03-05,129.43264143333334,393.86194966,16.4937473538,58.02543199466667
2018-03-06,125.14548548666667,391.6976330066667,22.208318712666667,56.621764010666666
2018-03-07,128.89437781333334,390.83051642,19.486046108,53.743642624
2018-03-08,129.57770600666666,393.11272702,16.794279036333332,52.07271591
2018-03-09,123.40848542666667,388.47714916,15.917963085333334,59.10587782466666
2018-03-10,116.49896969333334,376.17331034,15.5265989668,55.593283635333336
2018-03-11,123.08029391333334,321.48299577333336,14.832289980666667,54.035593664000004
2018-03-12,131.1398884,372.87936892666664,15.107566996933333,51.333896792
2018-03-13,127.61004434666667,357.18180284,14.175894434,52.391105906
2018-03-14,116.9509382,384.90578094666665,14.829898597733333,51.20452038333333
2018-03-15,115.73482639333334,385.85680564,14.409369615266668,57.33368697
2018-03-16,115.22328128,385.10304382,14.888032788533334,53.439868145333335
2018-03-17,112.19012969866667,373.7798557533333,15.016856402333334,50.422659120666665
2018-03-18,109.33012381333333,384.17100022666665,14.2212621602,49.020060994
2018-03-19,113.28484040666667,385.1525255,13.8175891486,52.718358110666664
2018-03-20,117.56475118666667,383.66688651333334,14.749799280466666,55.63830760733333
2018-03-21,126.05028581333333,375.00269228,14.269025654066667,52.808047450000004
2018-03-22,125.62066588666667,387.36808289333334,15.569055612266666,58.83940127333333
2018-03-23,122.72001567333334,372.9751803,16.110016989333335,55.919491908
2018-03-24,119.66446792,384.8042568133333,15.064037416266666,61.82093246266667
2018-03-25,116.11325569333333,384.96558712666666,15.776515788866666,62.63143268666667
2018-03-26,120.31264263333333,386.9242742,17.46832058,58.77129166
2018-03-27,128.75111352,374.14540607333333,15.598209618,57.581890449333336
2018-03-28,109.29715260666667,385.6468590933333,16.73229351,59.710023070666665
2018-03-29,120.38061291333334,386.02638082,14.742838464933333,49.863580037333335
2018-03-30,114.32035676666666,384.51540306,14.039892309866666,53.65412183866667
2018-03-31,112.43695366,376.44118340666665,13.833259844266667,55.562871943333334
2018-04-01,103.658112332,374.00130744,14.5695405318,52.938678802
2018-04-02,117.80999207333333,386.17388992,14.482159539666666,53.073173784666665
2018-04-03,124.72882332666667,374.79992941333336,15.479514092466667,55.678934350666665
2018-04-04,125.48607482,366.5735986066667,17.730843513333333,69.669229422
2018-04-05,116.22217872,365.1871093533333,17.056624514666666,64.257156402
2018-04-06,117.19620610666666,386.0443636466667,15.315763753066665,57.13980437066667
2018-04-07,106.20128339333334,386.6605327066667,15.211978654866668,60.70947745266667
2018-04-08,102.23499997066666,371.50048932,14.054529368133334,50.974411571333334
2018-04-09,105.28708333266667,373.36635348,14.073725105733333,48.858154134
2018-04-10,102.938974134,361.61319342666667,14.587190083933333,51.35861370133333
2018-04-11,92.72360203933333,365.43888396,15.798636507333333,49.53647493933333
2018-04-12,102.371140268,366.79792692666666,14.022164238666667,48.10000660866667
2018-04-13,94.92050261866666,375.68095952,13.695591928533334,46.02866329333333
2018-04-14,102.69002853066667,361.33283336,15.0808359966,51.942463438
2018-04-15,106.8162749,359.40575519333333,14.567471279666666,54.37917282266667
2018-04-16,104.57815144133333,366.5871301866667,15.812742673333334,56.430827684
2018-04-17,86.59883378933334,375.4583037,13.023939268666666,37.625371538
2018-04-18,92.59594594733333,360.6374568666667,13.798437903666667,44.82829068066667
2018-04-19,86.43700721133334,360.12348846666663,14.466590095733332,46.68762173733333
2018-04-20,88.997816572,365.97462274000003,15.236045551266667,51.43951422
2018-04-21,93.858536284,375.42125284,15.077720150666666,55.63415453733333
2018-04-22,88.94503941266666,359.95506250666665,13.494935986933333,45.416017234
2018-04-23,78.477397132,345.4285502833333,12.9877489086,45.03119555
2018-04-25,76.83398524466666,375.13128314,13.059743341999999,58.93717750933333
2018-04-26,76.270119752,365.82754748,10.9387543292,41.68746289333333
2018-04-27,74.41377028800001,365.75014021333334,12.4369685326,33.50858484333333
2018-04-28,77.95141248066666,374.59935003333334,11.820090041266667,37.66152293466667
2018-04-29,71.28995743133333,375.4673879733333,11.780361844533333,33.799864742666664
2018-04-30,77.32143904333333,360.2882624466667,11.552986457866666,34.593533692
2018-05-01,77.25192969866667,361.51132536666665,11.8504872834,38.667921772
2018-05-02,85.32865722466667,360.84077678,12.811608259733333,57.870041877333335
2018-05-03,80.43697714066667,359.57757116666664,13.117982466600001,42.38044392333333
2018-05-04,75.45330798533332,361.83282388000003,12.4045834636,31.123734108666667
2018-05-05,72.05970598533334,360.21923260666665,12.0097023482,45.291860308666664
2018-05-06,76.48979314466666,362.71220652,11.412914968266668,45.402177476666665
2018-05-07,73.64299361533334,362.0386610333333,11.4865665752,45.547634411333334
2018-05-08,64.903026744,361.7734327333333,11.3090410846,31.917330555333333
2018-05-09,58.393574130000005,362.41166839333334,11.2571551498,10.5266932508
2018-05-10,53.76080963,360.4975375066667,11.156444329266666,9.536172120133333
2018-05-11,54.993468494,373.3148380133333,10.565799497066667,9.790579695866667
2018-05-12,57.082870182,363.0904804533333,11.993339978133333,9.421981811266667
2018-05-13,57.23562949266667,362.6490351933333,10.248195841133333,9.482129555733334
2018-05-14,55.720498294,359.8432052,11.084506479533333,10.72557993
2018-05-15,54.846760624666665,367.2565121266667,12.015418708333334,9.6006490842
2018-05-16,55.211050496666665,366.67812950666666,11.254549356333333,12.4515431824
2018-05-17,56.833488147333334,365.62351464666665,11.661967554866667,9.846660070733334
2018-05-18,58.908357906666666,365.7438525,11.480993203,9.985924715133333
2018-05-19,49.84787488733333,367.12220156,11.317551196733334,9.402618127333334
2018-05-20,49.94429175933333,370.72022444,12.110881864333333,9.541160009133334
2018-05-21,48.934876919333334,370.67540454666664,6.781588329333333,8.4515454858
2018-05-22,51.00613586066667,372.82341492666666,11.000212570466667,9.811463789500001
2018-05-24,55.578316040666664,367.96018592,10.967886739466667,9.158638286066667
2018-05-25,65.01013464533334,370.6038224266667,10.9348412498,10.1212399288
2018-05-26,56.810362833999996,369.85312480666664,10.7828646606,9.806930598866666
2018-05-27,55.33246646533333,383.46054374,6.8732479388,8.8706678536
2018-05-28,55.207633492,370.51648029333336,9.5660878374,9.0198302224
2018-05-29,58.271838374666665,380.6445382,6.823459095666666,9.180660987733333
2018-05-30,58.88110740333333,371.42486128,6.7289780764666665,9.959014299733333
2018-05-31,58.63853662333334,369.85393272,10.194453498333333,9.3853039904
2018-06-01,58.08110668733333,370.2904530733333,9.821366142733334,13.395066003333334
2018-06-02,57.198048936,363.6113982466667,7.061918451466667,10.038345063733333
2018-06-03,50.19830354933333,376.1613595933333,6.949745511533333,9.290995696733333
2018-06-04,54.075609456,375.36618561333336,6.941145222333334,9.174576346733334
2018-06-05,53.27162564066667,382.76278161333335,10.922683703333334,8.784005446933334
2018-06-06,55.790008887333336,377.3532539066667,19.851828604666668,8.680440254266667
2018-06-07,47.642990186,379.48403951333336,19.404617842,9.896351411266666
2018-06-08,51.47400957,383.74410044,18.526776350666665,9.422523483466666
2018-06-09,49.45032634,365.8261844533333,18.85653359066667,8.477716919466667
2018-06-10,49.431802696,370.16795096,14.848157298666667,8.7646863526
2018-06-11,59.34308729466667,371.2395221466667,14.868869512,11.931517675333334
2018-06-12,57.591663776000004,365.2831786,14.024691672466666,12.696393246
2018-06-13,59.86305782266667,336.6036656,11.132124135266666,11.560684476666667
2018-06-14,57.876049595333335,337.74088165333336,9.466973728866666,10.487793422666666
2018-06-15,55.19484716866666,368.19329976666666,12.140816678,10.814044393333333
2018-06-16,48.60228327466667,367.60370916,7.577681395333333,9.410446827933333
2018-06-17,46.532668900666664,366.41982574,7.6142727361333336,8.531425077333333
2018-06-18,51.66623820933333,366.88339558666667,8.070978730333334,10.5127970742
2018-06-19,52.127698308,376.53940722,6.707208683,9.9900168794
2018-06-20,49.58897225933333,377.52309568,6.671698644866667,8.604031328133333
2018-06-21,50.102851462,373.96759066,17.201387500666666,9.795399898733333
2018-06-22,50.397729308,373.84544351333335,15.786965400666666,11.950904752666666
2018-06-23,46.087712227333334,365.9696777666667,6.473454720066667,9.5770279502
2018-06-24,48.08665357733333,377.3539172133333,6.4258189042,7.989212524066667
2018-06-25,51.50755083133333,374.51076702666666,7.427316062333333,9.3675151986
2018-06-26,51.915213804000004,378.99034981333335,17.386542678666668,9.645533504933333
2018-06-27,50.22865483266666,362.72242337333336,17.108245299333333,10.036687282199999
2018-06-28,50.07114937866667,361.45149496666664,15.935087865333333,10.2550816698
2018-06-29,51.419274394666665,367.4243902266667,6.5451520584,9.107209392933333
2018-06-30,48.313213391333335,365.7331593133333,6.375976823466667,7.6699262816000005
2018-07-01,46.086362396,359.5622672133333,6.450072198866667,7.5303577436
2018-07-02,48.518823498,365.00342405333333,7.430397177066666,9.754992333266667
2018-07-03,48.896273904666664,360.12307576,7.443473595,8.877946951533334
2018-07-04,40.88813919133333,372.90104073333333,6.474277228333333,7.692921359933334
2018-07-05,42.830572448666665,371.06528473333333,17.455151802666666,7.613649101866667
2018-07-06,42.03251687466667,357.60937006666666,6.975911789733333,7.631040828066666
2018-07-07,44.101434936666664,359.5242850266667,6.9711354798,7.5057239384
2018-07-08,40.435975568,377.5313080066667,6.935956389066667,7.5612809338
2018-07-09,44.14065246,357.53395818666667,7.048895693333334,7.8354128016
2018-07-10,47.73252714266667,363.9230931733333,7.131144014533334,8.682243710933333
2018-07-11,69.347195778,371.13242902666667,9.790119619466667,10.061546280066667
2018-07-12,57.174085338666664,285.2684838866667,9.808912330466667,8.772196661466667
2018-07-13,45.325794244,285.6230062066667,7.698783990333333,8.2905118064
2018-07-14,41.364277492666666,286.04969479333334,6.457474342466667,7.624604139066666
2018-07-15,40.61655734266667,279.5652029066667,6.526015818466667,7.811801776666667
2018-07-16,44.453587308,283.9106541533333,9.3828090794,9.732426342666667
2018-07-17,45.912136622,283.74022476,17.87046691733333,9.268200377733333
2018-07-18,53.333089097333335,334.3399072,18.352495263333335,11.0345239496
2018-07-19,44.118438132,333.71926776,17.626400203333333,9.4513926834
2018-07-20,49.549988189333334,333.12678804,14.371117232,8.367599248333333
2018-07-21,40.10862456866667,332.6668067133333,14.373483602666667,7.5481544501333335
2018-07-22,39.34530981266667,332.8079820666667,14.34497295,7.4783924458
2018-07-23,44.71373471066667,345.67799756,15.033323896,10.426442442866668
2018-07-24,44.828165215333335,332.83913746666667,15.821501734,13.824019802
2018-07-25,43.142167424,338.82030582,17.020529832666668,14.510053788
2018-07-26,40.155207298,337.73116648,16.451967719333332,14.906732124
2018-07-27,41.867614356666664,339.38849192,14.855445106666666,13.064846685333334
2018-07-28,38.401221596666666,335.91848099333333,14.869487899333334,11.634744367333333
2018-07-29,36.498433082666665,335.10156429333335,14.928949808,11.259769703333333
2018-07-30,45.615845670666666,334.8100548066667,15.536320178,11.621835405333334
2018-07-31,41.48317952866667,335.15435056666666,30.464778792,12.108694725333333
2018-08-01,45.640079078666666,335.90195690666667,30.953065608666666,12.911525034666667
2018-08-02,44.35292956,335.50693813333334,29.439899642,11.885710119333334
2018-08-03,43.45213530466667,334.70787192666666,13.301253896,12.23930227
2018-08-04,43.184564185333336,282.7837176,13.924953920666667,13.204998158
2018-08-05,41.49328672266667,337.8738582866667,9.365199161133333,8.5226061038
