time,PQ,Wat1,Wat2,Wat3
2017-11-01T08:14:00Z,75.56272505384615,346.2978361666667,NaN,NaN
2017-11-01T08:29:00Z,73.83500536666666,365.43670756,13.89587092875,NaN
2017-11-01T08:44:00Z,78.28527320733333,356.73608734666664,14.419530699333333,29.248045445384616
2017-11-01T08:59:00Z,74.83442067933333,195.63131096533334,13.396211642666666,29.022709596666665
2017-11-01T09:14:00Z,72.57041312466667,113.59023096666667,13.868633663333334,24.580517509333333
2017-11-01T09:29:00Z,68.689385402,113.52015424,19.613450306,27.105028058
2017-11-01T09:44:00Z,67.49871180733334,281.70979006666664,13.452298850666667,25.33291163333333
2017-11-01T09:59:00Z,74.48627545333333,353.70043740666665,12.981338506,33.08100449
2017-11-01T10:14:00Z,78.22704427933333,320.41954282666666,14.103660886666667,27.095239282666668
2017-11-01T10:29:00Z,75.06674562933334,114.12329256,14.067016872666667,24.899975256666668
2017-11-01T10:44:00Z,76.76330599666666,266.08855638,14.301489386666667,28.445680794666668
2017-11-01T10:59:00Z,74.76274474333333,284.46087394,18.076641376,31.053162679333333
2017-11-01T11:14:00Z,76.460108638,113.77541303333334,13.765647958666667,26.423826272
2017-11-01T11:29:00Z,76.87002475866666,242.1464368,12.748656268666666,27.261227877333333
2017-11-01T11:44:00Z,67.43665906733334,113.70946872,13.086213966,28.30320632
2017-11-01T11:59:00Z,69.29578846333334,113.53956030666666,12.915385405333334,31.056267921333333
2017-11-01T12:14:00Z,72.85691588533334,287.2302164266667,14.431579860666666,24.701480838666665
2017-11-01T12:29:00Z,72.553427206,356.75208182,17.890356147333332,26.751763707333332
2017-11-01T12:44:00Z,72.55690078066667,195.83019006,15.192662474666667,30.925218212666667
2017-11-01T12:59:00Z,73.52417086333334,184.35153668666666,13.179604074666667,28.649087355333332
2017-11-01T13:14:00Z,80.66253846533333,172.62866406666666,13.096214568666667,26.974234584
2017-11-01T13:29:00Z,77.139870268,227.45044602666667,14.245491909333333,28.739606999333333
2017-11-01T13:44:00Z,71.03326658866666,336.6172109533333,13.787891173333334,27.010796414
2017-11-01T13:59:00Z,76.97197379866667,181.87351448666666,17.126983305333333,26.993632802666667
2017-11-01T14:14:00Z,74.71119747066666,243.38882724666666,16.07931004,30.828769684
2017-11-01T14:29:00Z,66.07106912133334,113.72937478,13.88017114,28.493930427333332
2017-11-01T14:44:00Z,65.03639138466667,172.59146786666668,13.636956430666666,28.908819036666667
2017-11-01T14:59:00Z,72.249595716,366.19865094666665,13.526740184,30.882972255333332
2017-11-01T15:14:00Z,78.49375286066666,351.98512064666664,14.190759974,26.464133007333334
2017-11-01T15:29:00Z,73.69342053066667,364.48903496,15.696348304,32.613666596
2017-11-01T15:44:00Z,77.24943104066666,328.8608399473333,21.071284918666667,22.770941254
2017-11-01T15:59:00Z,78.42783792266667,175.23260112,16.068757696,27.341977730666667
2017-11-01T16:14:00Z,79.47211753266666,113.73086084666667,16.840000996666667,28.640579514666666
2017-11-01T16:29:00Z,81.17281694533334,113.65226106,17.993439016,28.752007497333334
2017-11-01T16:44:00Z,78.55592647333333,239.55888244666667,18.278319967999998,31.108499386666665
2017-11-01T16:59:00Z,76.532579406,149.73610626,18.497693340666668,29.706155199333335
2017-11-01T17:14:00Z,74.177825672,324.3102109733333,22.001418691333335,33.21494117466667
2017-11-01T17:29:00Z,76.41782593333333,235.23528940666665,20.151038465333333,31.602071187333333
2017-11-01T17:44:00Z,78.096796162,267.4134875866667,18.600630976,31.914891510666667
2017-11-01T17:59:00Z,85.54676091533334,113.80312823999999,18.806642818,31.580868244
2017-11-01T18:14:00Z,87.16301497133333,113.62222373333333,17.680359558,31.720692694
2017-11-01T18:29:00Z,78.310768906,181.97654376,16.683542933333335,24.156170164
2017-11-01T18:44:00Z,74.396288844,186.39763804,12.865747064666667,30.639694908666666
2017-11-01T18:59:00Z,68.12036980933334,139.03473414666666,13.377152434,26.05144574
2017-11-01T19:14:00Z,73.915674336,362.5871792533333,16.853498934666668,29.701698280666665
2017-11-01T19:29:00Z,73.35955082066667,180.80093494,13.386105876,28.505671698666667
2017-11-01T19:44:00Z,79.12754770533333,175.33063467466667,13.924593204666667,30.769350806000002
2017-11-01T19:59:00Z,73.186879654,267.322381,15.853031514666666,24.598074094666668
2017-11-01T20:14:00Z,72.666061834,185.09022878,14.558614354666666,31.63482124
2017-11-01T20:29:00Z,66.76220515666667,239.41240996666667,13.599566303333333,27.49453976066667
2017-11-01T20:44:00Z,76.60827597733334,360.63279302,14.825905884,30.195909593333333
2017-11-01T20:59:00Z,75.71290551266667,326.90433994266664,18.588620274,25.187765500666664
2017-11-01T21:14:00Z,79.096803724,113.68720232,16.986538604,27.764521556000002
2017-11-01T21:29:00Z,79.93059100133333,196.24109732666668,18.329635018666668,31.205456694
2017-11-01T21:44:00Z,75.617823558,229.02554300466667,21.116921824666665,31.10852979
2017-11-01T21:59:00Z,76.66719498866667,261.5193728666667,18.603111100666666,32.91609901133334
2017-11-01T22:14:00Z,84.44524819266667,113.76482650666667,18.167210466666667,27.960055998
2017-11-01T22:29:00Z,78.12878012,242.49521051333332,20.288369562,28.149802432
2017-11-01T22:44:00Z,69.07115662,279.63774779333335,22.062797581333335,29.914613707333334
2017-11-01T22:59:00Z,70.440525456,279.7627607933333,23.841461755333334,29.213340926666667
2017-11-01T23:14:00Z,74.77246363533334,279.95943380666665,20.07386362,30.337188403333332
2017-11-01T23:29:00Z,73.68083572733333,280.15402765333334,20.74808739,30.911546475333335
